rho,logF,log2n,n,m,delta,eta,feasible,t,achieved_bits,floor_bits,proof_size_bits,proof_size_kb,mca_bound,list_bound,note
1/4,256.0,20,1048576,1,0.04762706779661017,0.4523729322033898,True,1819,128.06028692942888,234.31717256509566,10244864.0,1250.59375,unique-decoding,interleave-listsize,ok
1/4,256.0,20,1048576,1,0.06016942372881356,0.43983057627118644,True,1430,128.02416772247676,234.28912074562288,8054016.0,983.15625,unique-decoding,interleave-listsize,ok
1/4,256.0,20,1048576,1,0.07271177966101694,0.42728822033898306,True,1176,128.078473879918,234.26000475409975,6623488.0,808.53125,unique-decoding,interleave-listsize,ok
1/4,256.0,20,1048576,1,0.08525413559322033,0.4147458644067797,True,996,128.04287834828125,234.22975658055657,5609728.0,684.78125,unique-decoding,interleave-listsize,ok
1/4,256.0,20,1048576,1,0.09779649152542372,0.4022035084745763,True,863,128.13409629668294,234.19830182188298,4860672.0,593.34375,unique-decoding,interleave-listsize,ok
1/4,256.0,20,1048576,1,0.1103388474576271,0.3896611525423729,True,759,128.0221520169112,234.1655588667311,4274944.0,521.84375,unique-decoding,interleave-listsize,ok
1/4,256.0,20,1048576,1,0.1228812033898305,0.3771187966101695,True,677,128.05850432927858,234.1314379468063,3813120.0,465.46875,unique-decoding,interleave-listsize,ok
1/4,256.0,20,1048576,1,0.1354235593220339,0.36457644067796613,True,610,128.06008825737305,234.09584002740334,3435776.0,419.40625,unique-decoding,interleave-listsize,ok
1/4,256.0,20,1048576,1,0.1479659152542373,0.3520340847457627,True,555,128.21440711293764,234.05865550338885,3126016.0,381.59375,unique-decoding,interleave-listsize,ok
1/4,256.0,20,1048576,1,0.16050827118644068,0.3394917288135593,True,508,128.2252878566481,234.01976265824203,2861312.0,349.28125,unique-decoding,interleave-listsize,ok
1/4,256.0,20,1048576,1,0.17305062711864408,0.32694937288135595,True,467,128.0182835390185,233.97902583258616,2630400.0,321.09375,unique-decoding,interleave-listsize,ok
1/4,256.0,20,1048576,1,0.18559298305084745,0.3144070169491525,True,433,128.2451186541311,233.9362932339629,2438912.0,297.71875,unique-decoding,interleave-listsize,ok
1/4,256.0,20,1048576,1,0.19813533898305086,0.30186466101694914,True,402,128.06487315537245,233.8913943001366,2264320.0,276.40625,unique-decoding,interleave-listsize,ok
1/4,256.0,20,1048576,1,0.21067769491525423,0.28932230508474577,True,376,128.33390482088453,233.84413650213253,2117888.0,258.53125,unique-decoding,interleave-listsize,ok
1/4,256.0,20,1048576,1,0.2232200508474576,0.2767799491525424,True,352,128.27659103238375,233.794301437877,1982720.0,242.03125,unique-decoding,interleave-listsize,ok
1/4,256.0,20,1048576,1,0.235762406779661,0.264237593220339,True,330,128.0092666290887,233.7416400188393,1858816.0,226.90625,unique-decoding,interleave-listsize,ok
1/4,256.0,20,1048576,1,0.24830476271186439,0.2516952372881356,True,311,128.06365211553617,233.68586648473322,1751808.0,213.84375,unique-decoding,interleave-listsize,ok
1/4,256.0,20,1048576,1,0.2608471186440678,0.2391528813559322,True,294,128.20025891152315,233.6266508864128,1656064.0,202.15625,unique-decoding,interleave-listsize,ok
1/4,256.0,20,1048576,1,0.27338947457627116,0.22661052542372884,True,278,128.08734090991607,233.5636095412002,1565952.0,191.15625,unique-decoding,interleave-listsize,ok
1/4,256.0,20,1048576,1,0.2859318305084746,0.2140681694915254,True,264,128.26869929516326,233.49629276698064,1487104.0,181.53125,unique-decoding,interleave-listsize,ok
1/4,256.0,20,1048576,1,0.29847418644067797,0.20152581355932203,True,251,128.3694079581176,233.4241689077183,1413888.0,172.59375,unique-decoding,interleave-listsize,ok
1/4,256.0,20,1048576,1,0.31101654237288134,0.18898345762711866,True,239,128.452641345303,233.34660321806908,1346304.0,164.34375,unique-decoding,interleave-listsize,ok
1/4,256.0,20,1048576,1,0.3235588983050847,0.17644110169491528,True,227,128.01977622307334,233.26282948473306,1278720.0,156.09375,unique-decoding,interleave-listsize,ok
1/4,256.0,20,1048576,1,0.33610125423728815,0.16389874576271185,True,217,128.23937647832182,233.17191116397282,1222400.0,149.21875,unique-decoding,interleave-listsize,ok
1/4,256.0,20,1048576,1,0.34864361016949147,0.15135638983050853,True,207,128.0255596455065,233.07268701485316,1166080.0,142.34375,unique-decoding,interleave-listsize,ok
1/4,256.0,20,1048576,1,0.3611859661016949,0.1388140338983051,True,198,128.0133533627531,232.96369315778225,1115392.0,136.15625,unique-decoding,interleave-listsize,ok
1/4,256.0,20,1048576,1,0.37372832203389833,0.12627167796610167,True,190,128.2764969843552,232.8430481174165,1070336.0,130.65625,unique-decoding,interleave-listsize,ok
1/4,256.0,20,1048576,1,0.3862706779661017,0.1137293220338983,True,182,128.18725599451489,220.31813949697207,1025280.0,125.15625,bchks-johnson,interleave-listsize,ok
1/4,256.0,20,1048576,1,0.3988130338983051,0.10118696610169492,True,175,128.47001358068292,219.47532563322918,985856.0,120.34375,bchks-johnson,interleave-listsize,ok
1/4,256.0,20,1048576,1,0.41135538983050846,0.08864461016949154,True,168,128.44124403013643,218.52079454340043,946432.0,115.53125,bchks-johnson,interleave-listsize,ok
1/4,256.0,20,1048576,1,0.4238977457627119,0.07610225423728811,True,161,128.0921138992451,217.42036660426953,907008.0,110.71875,bchks-johnson,interleave-listsize,ok
1/4,256.0,20,1048576,1,0.4364401016949152,0.0635598983050848,True,155,128.24066648677757,216.12127958783697,873216.0,106.59375,bchks-johnson,interleave-listsize,ok
1/4,256.0,20,1048576,1,0.44898245762711864,0.051017542372881364,True,149,128.11464694275205,214.53567629172224,839424.0,102.46875,bchks-johnson,interleave-listsize,ok
1/4,256.0,20,1048576,1,0.461524813559322,0.03847518644067799,True,144,128.59894506845998,212.5003574770626,811264.0,99.03125,bchks-johnson,interleave-listsize,ok
1/4,256.0,20,1048576,1,0.47406716949152544,0.025932830508474558,True,139,128.8598856912751,209.65461680669878,783104.0,95.59375,bchks-johnson,interleave-listsize,ok
1/4,256.0,20,1048576,1,0.48660952542372876,0.013390474576271238,True,134,128.89078990088072,204.88675446776332,754944.0,92.15625,bchks-johnson,interleave-listsize,ok
1/4,256.0,20,1048576,1,0.4991518813559322,0.0008481186440678079,True,129,128.68458468108443,184.98276859621404,726784.0,88.71875,bchks-johnson,interleave-listsize,ok
1/4,256.0,20,1048576,1,0.5116942372881356,,False,,-0.0,-0.0,,,unknown-beyond-johnson,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.511694). No finite t helps.
1/4,256.0,20,1048576,1,0.5242365932203389,,False,,-0.0,-0.0,,,unknown-beyond-johnson,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.524237). No finite t helps.
1/4,256.0,20,1048576,1,0.5367789491525423,,False,,-0.0,-0.0,,,unknown-beyond-johnson,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.536779). No finite t helps.
1/4,256.0,20,1048576,1,0.5493213050847457,,False,,-0.0,-0.0,,,unknown-beyond-johnson,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.549321). No finite t helps.
1/4,256.0,20,1048576,1,0.5618636610169492,,False,,-0.0,-0.0,,,unknown-beyond-johnson,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.561864). No finite t helps.
1/4,256.0,20,1048576,1,0.5744060169491525,,False,,-0.0,-0.0,,,unknown-beyond-johnson,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.574406). No finite t helps.
1/4,256.0,20,1048576,1,0.5869483728813559,,False,,-0.0,-0.0,,,unknown-beyond-johnson,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.586948). No finite t helps.
1/4,256.0,20,1048576,1,0.5994907288135594,,False,,-0.0,-0.0,,,unknown-beyond-johnson,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.599491). No finite t helps.
1/4,256.0,20,1048576,1,0.6120330847457627,,False,,-0.0,-0.0,,,unknown-beyond-johnson,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.612033). No finite t helps.
1/4,256.0,20,1048576,1,0.6245754406779661,,False,,-0.0,-0.0,,,unknown-beyond-johnson,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.624575). No finite t helps.
1/4,256.0,20,1048576,1,0.6371177966101694,,False,,-0.0,-0.0,,,unknown-beyond-johnson,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.637118). No finite t helps.
1/4,256.0,20,1048576,1,0.6496601525423729,,False,,-0.0,-0.0,,,unknown-beyond-johnson,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.649660). No finite t helps.
1/4,256.0,20,1048576,1,0.6622025084745763,,False,,-0.0,-0.0,,,unknown-beyond-johnson,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.662203). No finite t helps.
1/4,256.0,20,1048576,1,0.6747448644067796,,False,,-0.0,-0.0,,,unknown-beyond-johnson,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.674745). No finite t helps.
1/4,256.0,20,1048576,1,0.6872872203389829,,False,,-0.0,-0.0,,,unknown-beyond-johnson,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.687287). No finite t helps.
1/4,256.0,20,1048576,1,0.6998295762711865,,False,,-0.0,-0.0,,,unknown-beyond-johnson,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.699830). No finite t helps.
1/4,256.0,20,1048576,1,0.7123719322033898,,False,,-0.0,-0.0,,,unknown-beyond-johnson,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.712372). No finite t helps.
1/4,256.0,20,1048576,1,0.7249142881355931,,False,,-0.0,-0.0,,,unknown-beyond-johnson,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.724914). No finite t helps.
1/4,256.0,20,1048576,1,0.7374566440677967,,False,,-0.0,-0.0,,,proven-near-capacity-nogo,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.737457). No finite t helps.
1/4,256.0,20,1048576,1,0.749999,,False,,-0.0,-0.0,,,proven-near-capacity-nogo,,infeasible: t-independent floor = -0.00 bits < target 128.00 bits (eps_mca + list/|F| too large at delta=0.749999). No finite t helps.
1/4,256.0,24,16777216,1,0.01,0.49,True,8828,128.002201268476,230.39554132365305,58759424.0,7172.78125,unique-decoding,interleave-listsize,ok
1/4,256.0,24,16777216,1,0.02254235593220339,0.4774576440677966,True,3892,128.0230862894258,230.37032788881035,25905408.0,3162.28125,unique-decoding,interleave-listsize,ok
1/4,256.0,24,16777216,1,0.03508471186440678,0.46491528813559324,True,2485,128.04162309481424,230.34422253277415,16540416.0,2019.09375,unique-decoding,interleave-listsize,ok
1/4,256.0,24,16777216,1,0.04762706779661017,0.4523729322033898,True,1819,128.06028692942888,230.31717256509566,12107520.0,1477.96875,unique-decoding,interleave-listsize,ok
1/4,256.0,24,16777216,1,0.06016942372881356,0.43983057627118644,True,1430,128.02416772247676,230.28912074562288,9518336.0,1161.90625,unique-decoding,interleave-listsize,ok
1/4,256.0,24,16777216,1,0.07271177966101694,0.42728822033898306,True,1176,128.078473879918,230.26000475409975,7827712.0,955.53125,unique-decoding,interleave-listsize,ok
1/4,256.0,24,16777216,1,0.08525413559322033,0.4147458644067797,True,996,128.04287834828125,230.22975658055657,6629632.0,809.28125,unique-decoding,interleave-listsize,ok
1/4,256.0,24,16777216,1,0.09779649152542372,0.4022035084745763,True,863,128.13409629668294,230.19830182188298,5744384.0,701.21875,unique-decoding,interleave-listsize,ok
1/4,256.0,24,16777216,1,0.1103388474576271,0.3896611525423729,True,759,128.0221520169112,230.1655588667311,5052160.0,616.71875,unique-decoding,interleave-listsize,ok
1/4,256.0,24,16777216,1,0.1228812033898305,0.3771187966101695,True,677,128.05850432927858,230.1314379468063,4506368.0,550.09375,unique-decoding,interleave-listsize,ok
1/4,256.0,24,16777216,1,0.1354235593220339,0.36457644067796613,True,610,128.06008825737305,230.09584002740334,4060416.0,495.65625,unique-decoding,interleave-listsize,ok
1/4,256.0,24,16777216,1,0.1479659152542373,0.3520340847457627,True,555,128.21440711293764,230.05865550338885,3694336.0,450.96875,unique-decoding,interleave-listsize,ok
1/4,256.0,24,16777216,1,0.16050827118644068,0.3394917288135593,True,508,128.2252878566481,230.01976265824203,3381504.0,412.78125,unique-decoding,interleave-listsize,ok
1/4,256.0,24,16777216,1,0.17305062711864408,0.32694937288135595,True,467,128.0182835390185,229.97902583258616,3108608.0,379.46875,unique-decoding,interleave-listsize,ok
1/4,256.0,24,16777216,1,0.18559298305084745,0.3144070169491525,True,433,128.2451186541311,229.9362932339629,2882304.0,351.84375,unique-decoding,interleave-listsize,ok
1/4,256.0,24,16777216,1,0.19813533898305086,0.30186466101694914,True,402,128.06487315537245,229.8913943001366,2675968.0,326.65625,unique-decoding,interleave-listsize,ok
1/4,256.0,24,16777216,1,0.21067769491525423,0.28932230508474577,True,376,128.33390482088453,229.84413650213253,2502912.0,305.53125,unique-decoding,interleave-listsize,ok
1/4,256.0,24,16777216,1,0.2232200508474576,0.2767799491525424,True,352,128.27659103238375,229.794301437877,2343168.0,286.03125,unique-decoding,interleave-listsize,ok
1/4,256.0,24,16777216,1,0.235762406779661,0.264237593220339,True,330,128.0092666290887,229.7416400188393,2196736.0,268.15625,unique-decoding,interleave-listsize,ok
1/4,256.0,24,16777216,1,0.24830476271186439,0.2516952372881356,True,311,128.06365211553617,229.68586648473322,2070272.0,252.71875,unique-decoding,interleave-listsize,ok
1/4,256.0,24,16777216,1,0.2608471186440678,0.2391528813559322,True,294,128.20025891152315,229.6266508864128,1957120.0,238.90625,unique-decoding,interleave-listsize,ok
1/4,256.0,24,16777216,1,0.27338947457627116,0.22661052542372884,True,278,128.08734090991607,229.5636095412002,1850624.0,225.90625,unique-decoding,interleave-listsize,ok
1/4,256.0,24,16777216,1,0.2859318305084746,0.2140681694915254,True,264,128.26869929516326,229.49629276698064,1757440.0,214.53125,unique-decoding,interleave-listsize,ok
1/4,256.0,24,16777216,1,0.29847418644067797,0.20152581355932203,True,251,128.3694079581176,229.4241689077183,1670912.0,203.96875,unique-decoding,interleave-listsize,ok
1/4,256.0,24,16777216,1,0.31101654237288134,0.18898345762711866,True,239,128.452641345303,229.34660321806908,1591040.0,194.21875,unique-decoding,interleave-listsize,ok
1/4,256.0,24,16777216,1,0.3235588983050847,0.17644110169491528,True,227,128.01977622307334,229.26282948473306,1511168.0,184.46875,unique-decoding,interleave-listsize,ok
1/4,256.0,24,16777216,1,0.33610125423728815,0.16389874576271185,True,217,128.23937647832182,229.17191116397282,1444608.0,176.34375,unique-decoding,interleave-listsize,ok
1/4,256.0,24,16777216,1,0.34864361016949147,0.15135638983050853,True,207,128.0255596455065,229.07268701485316,1378048.0,168.21875,unique-decoding,interleave-listsize,ok
1/4,256.0,24,16777216,1,0.3611859661016949,0.1388140338983051,True,198,128.0133533627531,228.96369315778225,1318144.0,160.90625,unique-decoding,interleave-listsize,ok
1/4,256.0,24,16777216,1,0.37372832203389833,0.12627167796610167,True,190,128.2764969843552,228.8430481174165,1264896.0,154.40625,unique-decoding,interleave-listsize,ok
1/4,256.0,24,16777216,1,0.3862706779661017,0.1137293220338983,True,182,128.18725599451489,216.31813949697207,1211648.0,147.90625,bchks-johnson,interleave-listsize,ok
1/4,256.0,24,16777216,1,0.3988130338983051,0.10118696610169492,True,175,128.47001358068292,215.47532563322918,1165056.0,142.21875,bchks-johnson,interleave-listsize,ok
